Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current education level,Fluent languages,Subject,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64a183c9bb73e6e36762877d,5eed3d09d8e7f9161b0a4e26,APPROVED,2023-07-02T14:03:53.142000Z,2023-07-02T14:16:45.089000Z,2023-07-02T18:46:54.298000,2023-07-02T14:16:45.561100Z,772,CACDZOAC,146,Undergraduate degree (BA/BSc/other),"Italian, English","Chemistry, Engineering",24,Male,Asian,Korea,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a183ccde48e6684a7f5f3c,6009606726f80266d809bf9a,APPROVED,2023-07-02T14:04:09.476000Z,2023-07-02T14:10:42.274000Z,2023-07-03T07:02:30.044000,2023-07-02T14:10:42.778296Z,393,CACDZOAC,359,Undergraduate degree (BA/BSc/other),English,"Chemistry, Computer Science, Mathematics",24,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Unemployed (and job seeking)
64a183d0fbdb6f19b6060de6,5db43fcef317a6000d4ed9fc,APPROVED,2023-07-02T14:04:15.388000Z,2023-07-02T14:10:07.754000Z,2023-07-03T07:02:30.248000,2023-07-02T14:10:08.206325Z,353,CACDZOAC,225,Undergraduate degree (BA/BSc/other),English,Mathematics,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a183d9bd96eca0ad61a0f0,5cc5b357bdd13300160a192c,APPROVED,2023-07-02T14:04:09.110000Z,2023-07-02T14:17:02.203000Z,2023-07-02T18:46:54.453000,2023-07-02T14:17:02.695986Z,774,CACDZOAC,57,Undergraduate degree (BA/BSc/other),"English, German, Italian",Computer Science,23,Male,White,Switzerland,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a183dc68075687f9760dfd,614324d428b2dd34dce610a5,APPROVED,2023-07-02T14:04:46.501000Z,2023-07-02T14:27:09.345000Z,2023-07-02T18:46:54.586000,2023-07-02T14:27:13.156128Z,1343,CACDZOAC,238,Undergraduate degree (BA/BSc/other),English,Chemistry,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
64a183e3992979504ee1e1bb,5dacd8e195be5f0017360fbc,APPROVED,2023-07-02T14:04:19.404000Z,2023-07-02T14:10:52.336000Z,2023-07-03T07:02:30.411000,2023-07-02T14:10:52.798974Z,393,CACDZOAC,41,Undergraduate degree (BA/BSc/other),"English, Polish","Biochemistry (Molecular and Cellular), Biological Sciences",23,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a183f101931420b1988e59,647f8ffc08feda4486cd821e,APPROVED,2023-07-02T14:09:54.132000Z,2023-07-02T14:17:29.083000Z,2023-07-03T07:02:30.581000,2023-07-02T14:17:29.869219Z,455,CACDZOAC,27,Undergraduate degree (BA/BSc/other),"English, German, Russian",Computer Science,22,Male,White,Russian Federation,Germany,Germany,German,Yes,Full-Time
64a18403bbc6ed5d0be9807b,5e903f8b03a0a9000b99aea6,APPROVED,2023-07-02T14:05:07.472000Z,2023-07-02T14:30:13.582000Z,2023-07-02T18:46:54.748000,2023-07-02T14:30:14.139276Z,1507,CACDZOAC,432,Undergraduate degree (BA/BSc/other),"Arabic, Bengali, English, Urdu","Geography, History, Theology/Religion, Science, Education",22,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Bengali,Yes,Full-Time
64a1841d2af16fc44f2730a8,645b8b2128bbb68d29778068,APPROVED,2023-07-02T14:05:17.829000Z,2023-07-02T14:29:05.822000Z,2023-07-02T18:46:54.887000,2023-07-02T14:29:06.365880Z,1428,CACDZOAC,79,Undergraduate degree (BA/BSc/other),"Bulgarian, Dutch, English, German, Spanish, Turkish",Engineering,19,Female,Mixed,Turkey,Germany,Turkey,Turkish,Yes,Full-Time
64a18438879d41c2c92730e0,615470cc0bc516b2e431af54,APPROVED,2023-07-02T14:06:15.426000Z,2023-07-02T14:13:59.670000Z,2023-07-03T07:02:30.750000,2023-07-02T14:14:00.244544Z,465,CACDZOAC,144,Undergraduate degree (BA/BSc/other),"Polish, English",Materials Science,20,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a1844c09d98a8d90e98047,615b7b729b57eb178dfc8427,APPROVED,2023-07-02T14:06:15.704000Z,2023-07-02T14:23:21.463000Z,2023-07-02T18:46:55.368000,2023-07-02T14:23:22.064670Z,1026,CACDZOAC,124,Undergraduate degree (BA/BSc/other),English,Engineering,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1846e8a69d5c91b7fe862,614ddb23e026c9f38155d7e4,APPROVED,2023-07-02T14:06:45.984000Z,2023-07-02T14:26:55.113000Z,2023-07-02T18:46:55.491000,2023-07-02T14:26:55.603240Z,1210,CACDZOAC,152,Undergraduate degree (BA/BSc/other),English,Mathematics,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a184d134f45e32be760e27,5dc3485219ca0326027ce91f,APPROVED,2023-07-02T14:08:17.593000Z,2023-07-02T14:16:15.933000Z,2023-07-03T07:02:30.903000,2023-07-02T14:16:16.402446Z,479,CACDZOAC,841,Undergraduate degree (BA/BSc/other),"Italian, English","Engineering, Physics, Mathematics, Computer Science, Computing (IT)",26,Female,White,Italy,Italy,Italy,Italian,No,Full-Time
64a1850b6cf21e11bb15c832,5e705a1be6c65a62c56a3143,APPROVED,2023-07-02T14:09:28.146000Z,2023-07-02T14:27:43.281000Z,2023-07-02T18:46:55.605000,2023-07-02T14:27:43.751635Z,1096,CACDZOAC,206,Undergraduate degree (BA/BSc/other),"English, Spanish","Computing (IT), Computer Science",28,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
64a1850fd88966d720e1e1d7,60fc3971c59904a050e60007,APPROVED,2023-07-02T14:09:19.749000Z,2023-07-02T14:40:42.447000Z,2023-07-02T18:46:55.725000,2023-07-02T14:40:43.074748Z,1883,CACDZOAC,469,Undergraduate degree (BA/BSc/other),"English, German, Hindi, Italian, Spanish, Punjabi",Computer Science,21,Female,Asian,Italy,Italy,Italy,Italian,Yes,Part-Time
64a185253276c01ccb010676,607e00d9883d3e470ccb5763,APPROVED,2023-07-02T14:15:13.489000Z,2023-07-02T14:40:49.097000Z,2023-07-02T18:46:55.869000,2023-07-02T14:40:49.679027Z,1536,CACDZOAC,70,Undergraduate degree (BA/BSc/other),"Estonian, Finnish, English",Engineering,24,Male,White,Estonia,Estonia,Estonia,Estonian,Yes,Full-Time
64a1853c41aa688948aa7f1a,6023f94d1951e70ae21770ec,RETURNED,2023-07-02T14:10:21.456000Z,2023-07-02T14:13:40.073000Z,,2023-07-02T14:13:40.949000Z,,CACDZOAC,672,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64a1855271aaf9b5049550bc,6070cfb276c26c04581246df,APPROVED,2023-07-02T14:10:34.926000Z,2023-07-02T14:16:49.801000Z,2023-07-03T07:02:31.079000,2023-07-02T14:16:50.236327Z,375,CACDZOAC,344,Undergraduate degree (BA/BSc/other),"English, Greek","Engineering, Computer Science",21,Male,White,Greece,Greece,Greece,Greek,Yes,Other
64a18560413ca976756287bd,5efb679cadb0c30c3bf6fea8,APPROVED,2023-07-02T14:10:44.873000Z,2023-07-02T14:17:13.321000Z,2023-07-03T07:02:31.227000,2023-07-02T14:17:13.829047Z,389,CACDZOAC,168,Undergraduate degree (BA/BSc/other),"English, French","Mathematics, Languages",22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a185792115368058fe8e32,6085a4cc5f5f9ba1a3bfd785,APPROVED,2023-07-02T14:11:17.492000Z,2023-07-02T14:18:11.522000Z,2023-07-03T07:02:31.382000,2023-07-02T14:18:12.016855Z,415,CACDZOAC,1266,Undergraduate degree (BA/BSc/other),English,"Law, Materials Science, History, English Language, English Literature",20,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a1857c42a566fae986bcf1,647b089d03e3144236dbcddd,APPROVED,2023-07-02T14:11:08.362000Z,2023-07-02T14:24:01.839000Z,2023-07-02T18:46:56.005000,2023-07-02T14:24:02.359875Z,774,CACDZOAC,33,Undergraduate degree (BA/BSc/other),"German, English","Physics, Medicine",19,Male,Mixed,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
64a185993946618f83edba89,5f2434270c1a01000bdf7410,APPROVED,2023-07-02T14:12:00.586000Z,2023-07-02T14:33:26.649000Z,2023-07-02T18:46:56.166000,2023-07-02T14:33:27.161490Z,1287,CACDZOAC,54,Undergraduate degree (BA/BSc/other),"German, English","Economics, Computer Science",25,Male,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a185a588cd4d78e7b735c9,6495b415da4ccf346f69346e,APPROVED,2023-07-02T14:12:00.096000Z,2023-07-02T14:30:32.640000Z,2023-07-02T18:46:56.352000,2023-07-02T14:30:33.123305Z,1113,CACDZOAC,5,Undergraduate degree (BA/BSc/other),"Portuguese, English",Engineering,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
64a185ad6279460c175cf67d,63f39a1df25de13147b90d08,APPROVED,2023-07-02T14:12:02.939000Z,2023-07-02T14:28:48.492000Z,2023-07-02T18:46:56.520000,2023-07-02T14:28:48.911359Z,1006,CACDZOAC,176,Undergraduate degree (BA/BSc/other),"English, German","Economics, Computer Science",21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a185d4f7752d4895cd8b88,602f69ce775c55c4b3ceeabb,APPROVED,2023-07-02T14:12:53.514000Z,2023-07-02T14:25:46.783000Z,2023-07-02T18:46:56.707000,2023-07-02T14:25:47.297723Z,774,CACDZOAC,372,Undergraduate degree (BA/BSc/other),"English, Polish","Engineering, Computing (IT), Computer Science, Other, Mathematics",21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a1861b1720e07e99c9518a,5c96c61d9e64c70001944a5e,APPROVED,2023-07-02T14:13:53.100000Z,2023-07-02T14:19:57.379000Z,2023-07-03T07:02:31.569000,2023-07-02T14:19:57.855554Z,365,CACDZOAC,388,Undergraduate degree (BA/BSc/other),English,Mathematics,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a1864595349ebc137f5fa2,647ae4f8c95499c9d9c7b9d2,APPROVED,2023-07-02T14:14:32.186000Z,2023-07-02T14:24:16.380000Z,2023-07-02T18:59:30.923000,2023-07-02T14:24:16.798654Z,585,CACDZOAC,9,Undergraduate degree (BA/BSc/other),"Italian, English",Engineering,22,Male,White,Italy,Italy,Italy,Italian,Yes,Other
64a186552902cdb00b760e3d,644e54b0abb1dc71923d717c,RETURNED,2023-07-02T14:15:02.585000Z,2023-07-02T14:18:38.834000Z,,2023-07-02T14:18:39.503000Z,,CACDZOAC,94,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64a1866fd6926ada5c5e377e,63ded7b4b4ea56778670c83c,APPROVED,2023-07-02T14:15:15.120000Z,2023-07-02T14:23:27.653000Z,2023-07-03T07:02:31.742000,2023-07-02T14:23:28.324078Z,493,CACDZOAC,102,Undergraduate degree (BA/BSc/other),"English, German",Computer Science,24,Prefer not to say,White,Germany,Germany,Germany,German,Yes,Part-Time
64a1869dc8e98467777bd5fd,5ffcf0ce14e2591fe5faa013,APPROVED,2023-07-02T14:16:01.033000Z,2023-07-02T14:25:18.805000Z,2023-07-02T18:59:31.128000,2023-07-02T14:25:19.281213Z,558,CACDZOAC,39,Undergraduate degree (BA/BSc/other),"Italian, English, Arabic, Spanish, French",Chemistry,32,Male,Mixed,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a186b6b9733cb17d01064e,6135497b08ddae68cc589a8d,APPROVED,2023-07-02T14:16:22.966000Z,2023-07-02T14:37:24.649000Z,2023-07-02T18:46:56.935000,2023-07-02T14:37:25.113118Z,1262,CACDZOAC,193,Undergraduate degree (BA/BSc/other),English,Computer Science,27,Male,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
64a186d234de10f485aa7f2b,5edd2d699c9855a147178414,APPROVED,2023-07-02T14:16:50.373000Z,2023-07-02T14:23:05.008000Z,2023-07-03T07:02:31.932000,2023-07-02T14:23:05.447239Z,375,CACDZOAC,426,Undergraduate degree (BA/BSc/other),"Russian, English",Computer Science,22,Male,White,Ireland,Ireland,Ireland,English,Yes,Part-Time
64a186d93367c03f670106a7,63d2c20ec51e93a7c7a44ffe,APPROVED,2023-07-02T14:16:57.377000Z,2023-07-02T14:27:31.310000Z,2023-07-02T18:46:57.179000,2023-07-02T14:27:32.097270Z,634,CACDZOAC,254,Undergraduate degree (BA/BSc/other),"German, English, French",Computer Science,30,Male,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
64a186ff45ab998260b2eec3,5e9fc1b9d09bbd170c2fa334,APPROVED,2023-07-02T14:17:35.013000Z,2023-07-02T14:39:28.587000Z,2023-07-02T18:46:57.463000,2023-07-02T14:39:29.065293Z,1314,CACDZOAC,327,Undergraduate degree (BA/BSc/other),"English, Greek, French","Computer Science, Computing (IT)",23,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
64a187228ec84b94fa18da76,610999781785d28c94cc0ce3,APPROVED,2023-07-02T14:18:14.450000Z,2023-07-02T14:27:38.714000Z,2023-07-02T18:59:31.314000,2023-07-02T14:27:39.299775Z,565,CACDZOAC,120,Undergraduate degree (BA/BSc/other),English,"Biological Sciences, Science",22,Female,White,Ireland,Ireland,Ireland,English,Yes,Due to start a new job within the next month
64a18736bd5a1cbeb261a0ed,61688109ef9dda2f9c38765a,APPROVED,2023-07-02T14:18:58.545000Z,2023-07-02T14:27:32.948000Z,2023-07-03T07:02:32.065000,2023-07-02T14:27:33.553894Z,515,CACDZOAC,100,Undergraduate degree (BA/BSc/other),English,"Engineering, Hospitality/Catering, Management, Psychology, English Language",30,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a187ad8424b72b91c9519c,60f801efc0846c47e4e755e6,APPROVED,2023-07-02T14:20:29.547000Z,2023-07-02T14:30:47.808000Z,2023-07-02T18:46:57.645000,2023-07-02T14:30:48.253181Z,619,CACDZOAC,450,Undergraduate degree (BA/BSc/other),"Afrikaans, English",Biochemistry (Molecular and Cellular),22,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a187da04ee2eb55b61a0b3,64945616af6290de2234a114,APPROVED,2023-07-02T14:21:18.634000Z,2023-07-02T14:31:55.436000Z,2023-07-02T18:46:57.807000,2023-07-02T14:31:55.987143Z,637,CACDZOAC,7,Undergraduate degree (BA/BSc/other),English,"Computer Science, Mathematics, Science",21,Male,White,New Zealand,New Zealand,New Zealand,English,Yes,Unemployed (and job seeking)
64a18844b034f4e50aaa7ecc,607b14f74a8418d7b787ce33,APPROVED,2023-07-02T14:23:20.650000Z,2023-07-02T14:45:20.242000Z,2023-07-02T18:46:57.955000,2023-07-02T14:45:20.684550Z,1320,CACDZOAC,180,Undergraduate degree (BA/BSc/other),"Hungarian, English",Computer Science,22,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Unemployed (and job seeking)
64a1884532524bed3d060dc6,5e3891a0ffe78b000a8a4124,APPROVED,2023-07-02T14:23:01.726000Z,2023-07-02T14:30:25.439000Z,2023-07-03T07:02:32.194000,2023-07-02T14:30:25.860576Z,444,CACDZOAC,1193,Undergraduate degree (BA/BSc/other),English,Physics,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a1885d0a040c9d8076483b,605bb2d399a81480f9f2bd01,APPROVED,2023-07-02T14:23:25.823000Z,2023-07-02T15:05:03.417000Z,2023-07-02T18:46:58.112000,2023-07-02T15:05:03.915610Z,2498,CACDZOAC,154,Undergraduate degree (BA/BSc/other),"English, Portuguese, Spanish","Medicine, Biology, Biological Sciences, Biochemistry (Molecular and Cellular)",27,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1889ad88fc9b8258d8bf3,5f2352b4912f8710d7e186c8,APPROVED,2023-07-02T14:24:29.379000Z,2023-07-02T14:31:14.838000Z,2023-07-03T07:02:32.325000,2023-07-02T14:31:15.429696Z,406,CACDZOAC,372,Undergraduate degree (BA/BSc/other),"Italian, English",Engineering,22,Male,Mixed,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a188a33a8ec1ca3f764826,648f01c58064d7ef52b6922a,APPROVED,2023-07-02T14:24:39.152000Z,2023-07-02T14:26:00.861000Z,2023-07-02T20:49:38.069000,2023-07-02T14:26:01.274298Z,82,CEXM3SA6,13,Undergraduate degree (BA/BSc/other),English,Engineering,21,Male,Asian,Canada,Canada,Canada,English,Yes,Full-Time
64a188add479edd415a687f0,606241e3171463f6c3440f9e,APPROVED,2023-07-02T14:24:45.890000Z,2023-07-02T14:42:47.848000Z,2023-07-02T18:46:58.242000,2023-07-02T14:42:51.461490Z,1082,CACDZOAC,301,Undergraduate degree (BA/BSc/other),"Portuguese, English","Engineering, Other",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
64a188ce0a040c9d8076486b,60fa7438b47f4d4d4c4432db,APPROVED,2023-07-02T14:28:31.835000Z,2023-07-02T14:49:06.580000Z,2023-07-02T18:46:58.411000,2023-07-02T14:49:07.018484Z,1235,CACDZOAC,195,Undergraduate degree (BA/BSc/other),English,Engineering,24,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time
64a188ddb034f4e50aaa7ef7,610427f727bda2e1bb54085e,APPROVED,2023-07-02T14:25:36.119000Z,2023-07-02T14:31:54.586000Z,2023-07-03T07:02:32.450000,2023-07-02T14:31:55.069560Z,379,CACDZOAC,353,Undergraduate degree (BA/BSc/other),"Spanish, English",Engineering,21,Female,White,Spain,Spain,Spain,Spanish,Yes,Other
64a188df00150dfea0061232,5e307a080551ae02939239f3,APPROVED,2023-07-02T14:28:46.874000Z,2023-07-02T14:40:30.586000Z,2023-07-02T18:46:58.597000,2023-07-02T14:40:31.183911Z,704,CACDZOAC,427,Undergraduate degree (BA/BSc/other),"English, Polish","Accounting, Business, Computer Science, Economics, Finance",24,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
64a1890bf08dedaebfc51835,5d3594902fd5a4001ae58fb9,APPROVED,2023-07-02T14:26:22.566000Z,2023-07-02T14:33:55.537000Z,2023-07-03T07:02:32.588000,2023-07-02T14:33:55.985725Z,453,CACDZOAC,678,Undergraduate degree (BA/BSc/other),English,Science,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a18910daee3c72db5cf698,6151b07ac0d164fdd7e53100,APPROVED,2023-07-02T14:26:43.578000Z,2023-07-02T14:34:24.386000Z,2023-07-03T07:02:32.724000,2023-07-02T14:34:24.886751Z,461,CACDZOAC,99,Undergraduate degree (BA/BSc/other),"Hungarian, English",Engineering,22,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Due to start a new job within the next month
64a18915811ccb5df553424c,60f1dfc059f951c9fcbabd82,APPROVED,2023-07-02T14:26:44.471000Z,2023-07-02T14:37:01.490000Z,2023-07-02T18:46:58.750000,2023-07-02T14:37:01.977148Z,618,CACDZOAC,142,Undergraduate degree (BA/BSc/other),"Polish, English","English Language, Geography, History, Languages, Mathematics",19,Female,White,Poland,Poland,Poland,Polish,Yes,Other
64a1891a9c63506dfd28e3bd,6358f1332459f21caa585aef,APPROVED,2023-07-02T14:26:34.583000Z,2023-07-02T15:16:53.092000Z,2023-07-02T18:46:58.935000,2023-07-02T15:16:55.181194Z,3019,CACDZOAC,445,Undergraduate degree (BA/BSc/other),English,Physics,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a18925e186ee9452aa7ed9,612df08d228a84eff128cf0e,APPROVED,2023-07-02T14:26:53.186000Z,2023-07-02T14:37:41.901000Z,2023-07-02T18:46:59.089000,2023-07-02T14:37:42.629860Z,649,CACDZOAC,101,Undergraduate degree (BA/BSc/other),English,Engineering,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a189322eaf86c3955cf6b8,5f89b2165e742d0a108fa294,APPROVED,2023-07-02T14:26:58.804000Z,2023-07-02T14:36:46.697000Z,2023-07-02T18:59:31.483000,2023-07-02T14:36:47.211631Z,588,CACDZOAC,196,Undergraduate degree (BA/BSc/other),"Italian, English",Engineering,23,Male,White,Italy,Italy,Italy,Italian,Yes,Other
64a18940064a3ee91b7bd5f0,60cb4757ad02338326c2ed3e,APPROVED,2023-07-02T14:27:15.606000Z,2023-07-02T14:34:59.139000Z,2023-07-03T07:02:32.864000,2023-07-02T14:34:59.725510Z,464,CACDZOAC,212,Undergraduate degree (BA/BSc/other),"English, Latvian","Business, Computer Science, Marketing, Mathematics",22,Female,White,Latvia,Ireland,Latvia,Latvian,Yes,Unemployed (and job seeking)
64a1894139d6a22c1eb2ee8d,6090f6323a468814885fca1e,APPROVED,2023-07-02T14:27:13.256000Z,2023-07-02T14:56:27.335000Z,2023-07-02T18:46:59.267000,2023-07-02T14:56:27.881494Z,1755,CACDZOAC,289,Undergraduate degree (BA/BSc/other),"English, German, Polish, French","Mathematics, Sports, Chemistry, Languages",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a1894b0a990b4ec718da3c,64529f9e522fe61a3370948c,APPROVED,2023-07-02T14:27:23.969000Z,2023-07-02T14:38:56.969000Z,2023-07-02T18:46:59.478000,2023-07-02T14:38:57.486982Z,693,CACDZOAC,57,Undergraduate degree (BA/BSc/other),"English, Portuguese",Physics,26,Male,White,Brazil,Portugal,Brazil,Portuguese,Yes,Unemployed (and job seeking)
64a189a0d7e19083d7bf0164,6453d1d2152713bfd4ff2248,APPROVED,2023-07-02T14:29:44.045000Z,2023-07-02T14:38:48.783000Z,2023-07-02T18:59:31.712000,2023-07-02T14:38:49.842701Z,545,CACDZOAC,46,Undergraduate degree (BA/BSc/other),"Hindi, Polish, English",Computer Science,22,Male,Other,India,Poland,India,Hindi,Yes,Full-Time
64a189a33bbb5fb296b735c4,610e680767947bd75b242666,APPROVED,2023-07-02T14:29:11.270000Z,2023-07-02T14:40:11.541000Z,2023-07-02T18:46:59.607000,2023-07-02T14:40:12.149630Z,661,CACDZOAC,211,Undergraduate degree (BA/BSc/other),English,Mathematics,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a189b1e186ee9452aa7f05,646cd8667112fe89413680aa,APPROVED,2023-07-02T14:29:14.169000Z,2023-07-02T14:39:36.256000Z,2023-07-02T18:46:59.772000,2023-07-02T14:39:36.741495Z,623,CACDZOAC,33,Undergraduate degree (BA/BSc/other),"Arabic, English","Computer Science, Mathematics",19,Male,White,Egypt,Netherlands,Egypt,Arabic,Yes,Part-Time
64a189b300150dfea0061278,5deef5412dc5c65901b17bef,APPROVED,2023-07-02T14:29:19.439000Z,2023-07-02T14:35:40.107000Z,2023-07-03T07:02:33.001000,2023-07-02T14:35:40.641197Z,381,CACDZOAC,392,Undergraduate degree (BA/BSc/other),"Greek, English",Computer Science,27,Male,White,Greece,Greece,Greece,Greek,Yes,Other
64a18a5f8ebe5a1da97fe7fd,60fb22ce3a5f8652a3d55705,APPROVED,2023-07-02T14:32:02.592000Z,2023-07-02T14:45:26.578000Z,2023-07-02T18:46:59.892000,2023-07-02T14:45:27.044855Z,804,CACDZOAC,1374,Undergraduate degree (BA/BSc/other),English,Computer Science,20,Male,Asian,United States,United States,United States,English,Yes,Other
64a18aa3ec88eb0614e98037,5cd98287b0c5ec0001e0965a,APPROVED,2023-07-02T14:33:21.627000Z,2023-07-02T14:44:09.620000Z,2023-07-02T18:47:00.014000,2023-07-02T14:44:10.321817Z,648,CACDZOAC,262,Undergraduate degree (BA/BSc/other),"Estonian, English","Mathematics, Economics, Finance",24,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Other
64a18ad3423d7f4975b89327,5fd50a355025422fd25bb05b,APPROVED,2023-07-02T14:34:00.225000Z,2023-07-02T15:20:17.328000Z,2023-07-02T18:47:00.136000,2023-07-02T15:20:17.809302Z,2778,CACDZOAC,453,Undergraduate degree (BA/BSc/other),"English, Afrikaans","Engineering, Computing (IT)",27,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a18ad624dc1cd9e518da98,6167d73838d5341dfd542437,APPROVED,2023-07-02T14:34:03.717000Z,2023-07-02T14:45:03.541000Z,2023-07-02T18:47:00.266000,2023-07-02T14:45:04.058058Z,660,CACDZOAC,129,Undergraduate degree (BA/BSc/other),English,"Physics, Chemistry, Mathematics",24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a18af28db7aac718b79046,5fc9336404f01439deeefc9c,APPROVED,2023-07-02T14:34:28.616000Z,2023-07-02T14:43:00.112000Z,2023-07-03T07:02:33.143000,2023-07-02T14:43:00.622125Z,512,CACDZOAC,131,Undergraduate degree (BA/BSc/other),"Portuguese, English",Engineering,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
64a18b37c4f37c367dcdb5d9,6092f21eb483692c6ea09303,APPROVED,2023-07-02T14:35:54.071000Z,2023-07-02T14:57:39.791000Z,2023-07-02T18:47:00.390000,2023-07-02T14:57:40.247180Z,1306,CACDZOAC,160,Undergraduate degree (BA/BSc/other),"English, Spanish","Physics, Mathematics",31,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
64a18b4f7f3f12e696a687a7,6127ac6a1e736c1c5c65cd86,RETURNED,2023-07-02T14:36:23.031000Z,2023-07-02T14:38:03.471000Z,,2023-07-02T14:38:04.489000Z,,CE3JUI1A,309,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64a18b5006a0e26c17e035af,601bbb6343f342598bbb38ea,APPROVED,2023-07-02T14:36:11.753000Z,2023-07-02T14:48:42.147000Z,2023-07-02T18:47:00.514000,2023-07-02T14:48:42.748572Z,751,CACDZOAC,58,Undergraduate degree (BA/BSc/other),"English, French",Engineering,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a18b926426a322be8d8b99,602e6ec04ad77a9e94ddb5bd,APPROVED,2023-07-02T14:37:23.262000Z,2023-07-02T14:47:42.037000Z,2023-07-02T18:47:00.644000,2023-07-02T14:47:42.650442Z,619,CACDZOAC,382,Undergraduate degree (BA/BSc/other),"English, German, Polish","Engineering, Computer Science, Materials Science, Other",23,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a18bebac652755352c4ff2,612cecf6ebfcc62494f287eb,APPROVED,2023-07-02T14:38:39.781000Z,2023-07-02T15:06:09.935000Z,2023-07-02T18:47:00.775000,2023-07-02T15:06:10.461231Z,1651,CACDZOAC,179,Undergraduate degree (BA/BSc/other),English,"Chemistry, Computer Science, Mathematics",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
